latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
64.30814,-120.40551,301.35,1.01,1,2025-08-16,0406,Terra,MODIS,40,6.1NRT,285.59,7,D
64.37586,-120.39551,305.37,1.01,1,2025-08-16,0406,Terra,MODIS,64,6.1NRT,285.01,8.57,D
64.38426,-120.40244,314.66,1.01,1,2025-08-16,0406,Terra,MODIS,90,6.1NRT,284.82,14.65,D
65.55225,-116.04405,313.01,1.09,1.04,2025-08-16,0406,Terra,MODIS,86,6.1NRT,283.32,16.65,N
65.66727,-116.83243,304.33,1.06,1.03,2025-08-16,0406,Terra,MODIS,60,6.1NRT,284.3,8.68,N
65.66464,-116.85448,303.7,1.06,1.03,2025-08-16,0406,Terra,MODIS,56,6.1NRT,284.56,8.22,N
65.30383,-121.44338,306.12,1.01,1,2025-08-16,0406,Terra,MODIS,21,6.1NRT,286.55,8.17,D
65.32578,-121.48604,318.57,1.01,1,2025-08-16,0406,Terra,MODIS,49,6.1NRT,288.26,15.47,D
65.65975,-123.68325,312.84,1.04,1.02,2025-08-16,0406,Terra,MODIS,86,6.1NRT,287.37,13.67,D
65.68221,-123.60838,322.66,1.04,1.02,2025-08-16,0406,Terra,MODIS,100,6.1NRT,287.59,22.2,D
65.66813,-123.6917,317.86,1.04,1.02,2025-08-16,0406,Terra,MODIS,96,6.1NRT,288.4,17.71,D
65.6646,-123.71256,320.08,1.04,1.02,2025-08-16,0406,Terra,MODIS,100,6.1NRT,288.21,19.73,D
65.68137,-123.72949,312,1.04,1.02,2025-08-16,0406,Terra,MODIS,22,6.1NRT,288.56,10.37,D
65.67783,-123.75037,328.38,1.05,1.02,2025-08-16,0406,Terra,MODIS,100,6.1NRT,291.58,27.93,D
65.69813,-123.74644,323.4,1.04,1.02,2025-08-16,0406,Terra,MODIS,100,6.1NRT,292.64,19.93,D
65.6946,-123.76735,327.59,1.05,1.02,2025-08-16,0406,Terra,MODIS,100,6.1NRT,293.87,24.89,D
65.69106,-123.78825,340.3,1.05,1.02,2025-08-16,0406,Terra,MODIS,100,6.1NRT,294.51,45.56,D
65.70547,-123.75941,311.56,1.04,1.02,2025-08-16,0406,Terra,MODIS,34,6.1NRT,289.66,11.75,D
65.7019,-123.78028,328.22,1.05,1.02,2025-08-16,0406,Terra,MODIS,99,6.1NRT,292.81,28.53,D
65.70317,-123.83053,328.76,1.05,1.02,2025-08-16,0406,Terra,MODIS,100,6.1NRT,290.44,29.22,D
65.71994,-123.84756,306.41,1.05,1.02,2025-08-16,0406,Terra,MODIS,31,6.1NRT,287.75,8.2,D
65.71638,-123.86846,377.48,1.05,1.02,2025-08-16,0406,Terra,MODIS,100,6.1NRT,298.01,154.44,D
65.72476,-123.87699,303.87,1.05,1.02,2025-08-16,0406,Terra,MODIS,31,6.1NRT,287.37,6.9,D
65.7212,-123.89789,315.51,1.05,1.02,2025-08-16,0406,Terra,MODIS,91,6.1NRT,288.53,15.94,D
62.13451,-112.86821,313.94,1.13,1.06,2025-08-16,0406,Terra,MODIS,88,6.1NRT,287.5,17.18,N
62.13223,-112.88934,304.25,1.13,1.06,2025-08-16,0406,Terra,MODIS,59,6.1NRT,286.46,9.53,N
62.12997,-112.91027,301.08,1.13,1.06,2025-08-16,0406,Terra,MODIS,37,6.1NRT,285.27,7.82,N
62.10504,-113.2261,317.16,1.11,1.05,2025-08-16,0406,Terra,MODIS,42,6.1NRT,287.87,18.63,N
62.10276,-113.24668,311.21,1.11,1.05,2025-08-16,0406,Terra,MODIS,12,6.1NRT,286.14,13.15,N
62.12094,-113.25606,304.3,1.11,1.05,2025-08-16,0406,Terra,MODIS,28,6.1NRT,286.01,8.75,N
61.597,-117.41831,343.96,1,1,2025-08-16,0406,Terra,MODIS,88,6.1NRT,292.86,49.43,N
61.61142,-117.39515,327.04,1,1,2025-08-16,0406,Terra,MODIS,100,6.1NRT,285.42,27.11,N
61.63692,-117.41166,301.09,1,1,2025-08-16,0406,Terra,MODIS,16,6.1NRT,283.16,5.87,N
61.65393,-117.42268,318.41,1,1,2025-08-16,0406,Terra,MODIS,97,6.1NRT,283.09,18.51,N
61.65133,-117.44058,303.81,1,1,2025-08-16,0406,Terra,MODIS,31,6.1NRT,283.73,7.42,N
61.70181,-117.61637,322.06,1,1,2025-08-16,0406,Terra,MODIS,100,6.1NRT,285.5,22.48,N
62.364,-112.72633,305.68,1.15,1.07,2025-08-16,0406,Terra,MODIS,65,6.1NRT,284.75,11.5,N
66.16582,-126.28227,300.85,1.12,1.05,2025-08-16,0406,Terra,MODIS,34,6.1NRT,288.42,6.26,D
66.16158,-126.30499,318.95,1.12,1.05,2025-08-16,0406,Terra,MODIS,98,6.1NRT,289.56,21.59,D
66.1659,-126.33717,312.06,1.12,1.05,2025-08-16,0406,Terra,MODIS,84,6.1NRT,287.99,14.26,D
62.03692,-116.01875,306.96,1.01,1.01,2025-08-16,0406,Terra,MODIS,70,6.1NRT,283.83,11.24,N
62.16318,-115.69906,308.4,1.02,1.01,2025-08-16,0406,Terra,MODIS,55,6.1NRT,284.24,10.74,N
62.08633,-116.35374,351.49,1.01,1,2025-08-16,0406,Terra,MODIS,100,6.1NRT,287.56,0,N
61.79741,-120.80917,302,1.07,1.03,2025-08-16,0406,Terra,MODIS,46,6.1NRT,288.08,6.9,N
61.79417,-120.82807,301.44,1.07,1.03,2025-08-16,0406,Terra,MODIS,41,6.1NRT,286.66,6.72,N
61.80494,-120.87938,317.53,1.07,1.03,2025-08-16,0406,Terra,MODIS,88,6.1NRT,287.16,18.2,N
62.30477,-117.84222,302.66,1,1,2025-08-16,0406,Terra,MODIS,34,6.1NRT,283.42,7.4,N
61.82006,-120.89769,306.58,1.07,1.03,2025-08-16,0406,Terra,MODIS,69,6.1NRT,289.14,10.31,N
61.81679,-120.91663,315.52,1.07,1.03,2025-08-16,0406,Terra,MODIS,91,6.1NRT,288.43,17.67,N
62.30531,-117.9027,302.97,1,1,2025-08-16,0406,Terra,MODIS,52,6.1NRT,283.17,8.02,N
62.39669,-117.99061,305,1,1,2025-08-16,0406,Terra,MODIS,35,6.1NRT,281.71,8.6,N
62.39403,-118.00891,300.31,1,1,2025-08-16,0406,Terra,MODIS,2,6.1NRT,281.37,5.86,N
62.53274,-117.09505,318.5,1,1,2025-08-16,0406,Terra,MODIS,97,6.1NRT,288.5,18.73,N
62.40517,-117.99641,318.9,1,1,2025-08-16,0406,Terra,MODIS,49,6.1NRT,284.84,18.01,N
62.42528,-118.05045,308.16,1,1,2025-08-16,0406,Terra,MODIS,18,6.1NRT,281.69,9.48,N
66.16158,-126.31297,310.04,2.88,1.62,2025-08-16,0544,Terra,MODIS,79,6.1NRT,284.68,55.86,N
66.17373,-126.30977,306.42,2.88,1.62,2025-08-16,0544,Terra,MODIS,68,6.1NRT,284.69,42.93,N
66.15932,-126.30829,300.87,2.88,1.62,2025-08-16,0544,Terra,MODIS,22,6.1NRT,284.55,26.88,N
65.69637,-123.7646,310.67,3.49,1.76,2025-08-16,0544,Terra,MODIS,76,6.1NRT,287.56,70.4,N
65.68073,-123.76447,304.65,3.49,1.76,2025-08-16,0544,Terra,MODIS,58,6.1NRT,286.13,49.96,N
44.68704,-65.19457,308.95,1.47,1.2,2025-08-16,0807,Aqua,MODIS,7,6.1NRT,285.84,19.18,N
62.53599,-117.68504,301.49,1.27,1.12,2025-08-16,1119,Aqua,MODIS,13,6.1NRT,282.87,9.82,N
62.27708,-115.79182,300.77,1.13,1.06,2025-08-16,1119,Aqua,MODIS,33,6.1NRT,280.86,10.32,N
62.18369,-115.71442,309.65,1.12,1.06,2025-08-16,1119,Aqua,MODIS,78,6.1NRT,283.32,15.19,N
62.08921,-116.33371,300.84,1.16,1.07,2025-08-16,1119,Aqua,MODIS,33,6.1NRT,278.54,9.46,N
61.60281,-117.4099,319.48,1.21,1.09,2025-08-16,1119,Aqua,MODIS,24,6.1NRT,286.34,24.86,N
65.69474,-123.75697,306.24,2.23,1.45,2025-08-16,1119,Aqua,MODIS,21,6.1NRT,284.25,28.02,N
62.98334,-117.43299,312.34,1.27,1.12,2025-08-16,1119,Aqua,MODIS,85,6.1NRT,285.13,21.48,N
62.97606,-117.46197,313.78,1.28,1.12,2025-08-16,1119,Aqua,MODIS,62,6.1NRT,286.45,21.63,N
62.97362,-117.43766,312.67,1.27,1.12,2025-08-16,1119,Aqua,MODIS,67,6.1NRT,285.74,20.71,N
62.97118,-117.41341,314.42,1.27,1.12,2025-08-16,1119,Aqua,MODIS,89,6.1NRT,286.01,23.49,N
62.96054,-117.42374,322.17,1.27,1.12,2025-08-16,1119,Aqua,MODIS,0,6.1NRT,288.15,24.88,N
62.95332,-117.45267,323.04,1.27,1.12,2025-08-16,1119,Aqua,MODIS,0,6.1NRT,288.28,28.14,N
62.95083,-117.42844,325,1.27,1.12,2025-08-16,1119,Aqua,MODIS,0,6.1NRT,290.06,29.54,N
62.10862,-113.2224,305.98,1.02,1.01,2025-08-16,1119,Aqua,MODIS,62,6.1NRT,284.06,9.87,N
65.6689,-123.68184,302.01,1.34,1.15,2025-08-16,1257,Aqua,MODIS,15,6.1NRT,283.37,9.89,D
44.67184,-65.21735,337.69,1.06,1.03,2025-08-16,1416,Terra,MODIS,51,6.1NRT,303.65,34.71,D
47.71376,-65.28835,302.46,1.01,1,2025-08-16,1416,Terra,MODIS,24,6.1NRT,289.95,4.1,D
44.6766,-65.18893,342.04,1.06,1.03,2025-08-16,1416,Terra,MODIS,86,6.1NRT,302.23,44.31,D
46.98606,-66.47609,312.06,1,1,2025-08-16,1416,Terra,MODIS,70,6.1NRT,296.84,8.52,D
46.99475,-66.47347,311.1,1,1,2025-08-16,1416,Terra,MODIS,68,6.1NRT,297.31,7.65,D
44.67391,-65.23017,357.58,1.06,1.03,2025-08-16,1416,Terra,MODIS,93,6.1NRT,305.38,79.33,D
47.21738,-77.89822,300.44,3.41,1.74,2025-08-16,1554,Terra,MODIS,32,6.1NRT,284.45,13.54,D
47.22088,-77.90357,300.59,3.41,1.74,2025-08-16,1554,Terra,MODIS,34,6.1NRT,284.21,14.8,D
44.90781,-79.06055,303.46,3.53,1.77,2025-08-16,1554,Terra,MODIS,15,6.1NRT,286.99,10.35,D
64.14417,-118.40623,304.23,1.8,1.31,2025-08-16,1728,Terra,MODIS,0,6.1NRT,291.29,11.12,D
65.42083,-115.91068,307.63,1.55,1.23,2025-08-16,1728,Terra,MODIS,45,6.1NRT,294.52,9.99,D
61.60963,-117.37283,331.06,1.53,1.22,2025-08-16,1730,Terra,MODIS,62,6.1NRT,286.91,48.29,D
61.65689,-117.41535,358.94,1.54,1.22,2025-08-16,1730,Terra,MODIS,99,6.1NRT,291.15,152.62,D
61.6591,-117.44376,361.63,1.54,1.22,2025-08-16,1730,Terra,MODIS,100,6.1NRT,290.48,166.68,D
61.68929,-117.5144,308.02,1.55,1.23,2025-08-16,1730,Terra,MODIS,44,6.1NRT,291.68,11.28,D
61.60106,-117.40463,341.73,1.53,1.22,2025-08-16,1730,Terra,MODIS,92,6.1NRT,289.48,78.78,D
61.69141,-117.54314,310.23,1.55,1.23,2025-08-16,1730,Terra,MODIS,54,6.1NRT,291.17,13.76,D
62.0762,-115.97183,311.74,1.39,1.17,2025-08-16,1730,Terra,MODIS,51,6.1NRT,296.44,7.71,D
62.07396,-115.94589,312.5,1.39,1.17,2025-08-16,1730,Terra,MODIS,0,6.1NRT,297.04,8.96,D
62.11053,-116.50739,338.22,1.45,1.19,2025-08-16,1730,Terra,MODIS,0,6.1NRT,298.34,60.77,D
62.10009,-116.51114,335.13,1.45,1.19,2025-08-16,1730,Terra,MODIS,0,6.1NRT,297.07,55.73,D
61.70221,-117.53962,326.12,1.55,1.23,2025-08-16,1730,Terra,MODIS,84,6.1NRT,292.38,41.47,D
61.70007,-117.51087,320,1.55,1.23,2025-08-16,1730,Terra,MODIS,80,6.1NRT,292.64,29.47,D
61.64397,-117.39052,320.65,1.53,1.22,2025-08-16,1730,Terra,MODIS,80,6.1NRT,286.58,31.16,D
61.61179,-117.40108,333,1.53,1.22,2025-08-16,1730,Terra,MODIS,53,6.1NRT,287.23,51.5,D
61.64616,-117.41887,327.25,1.54,1.22,2025-08-16,1730,Terra,MODIS,85,6.1NRT,287.61,44.53,D
62.90609,-117.36141,308,1.59,1.24,2025-08-16,1730,Terra,MODIS,31,6.1NRT,292.09,11.89,D
62.5322,-117.08485,316.05,1.54,1.22,2025-08-16,1730,Terra,MODIS,0,6.1NRT,297.77,18.8,D
62.12673,-112.9074,315.03,1.15,1.07,2025-08-16,1730,Terra,MODIS,0,6.1NRT,294.94,13.04,D
62.54368,-117.69576,318.1,1.62,1.25,2025-08-16,1730,Terra,MODIS,0,6.1NRT,291.19,27.2,D
62.10623,-113.21598,312.59,1.17,1.07,2025-08-16,1730,Terra,MODIS,16,6.1NRT,294.47,10.12,D
62.4474,-118.11511,347.41,1.67,1.27,2025-08-16,1730,Terra,MODIS,95,6.1NRT,291.31,115.59,D
62.27244,-115.79612,315.96,1.39,1.17,2025-08-16,1730,Terra,MODIS,0,6.1NRT,295.63,16.09,D
62.27634,-115.80146,317.01,1.39,1.17,2025-08-16,1730,Terra,MODIS,0,6.1NRT,296.47,17.21,D
62.44854,-118.12186,341.25,1.67,1.27,2025-08-16,1730,Terra,MODIS,87,6.1NRT,290.68,92.56,D
62.43517,-118.09373,352.06,1.66,1.27,2025-08-16,1730,Terra,MODIS,97,6.1NRT,287.45,132.05,D
62.32557,-117.34872,315.43,1.56,1.23,2025-08-16,1730,Terra,MODIS,0,6.1NRT,296.7,15.96,D
62.30178,-117.1766,306.11,1.54,1.22,2025-08-16,1730,Terra,MODIS,0,6.1NRT,293.79,7.47,D
62.29962,-117.14758,309.33,1.54,1.22,2025-08-16,1730,Terra,MODIS,0,6.1NRT,295.04,10.86,D
62.18591,-115.72937,311.66,1.37,1.16,2025-08-16,1730,Terra,MODIS,41,6.1NRT,294.56,9.42,D
62.1837,-115.70361,322.95,1.37,1.16,2025-08-16,1730,Terra,MODIS,71,6.1NRT,294.81,26.64,D
62.22623,-116.54248,310.62,1.46,1.19,2025-08-16,1730,Terra,MODIS,59,6.1NRT,296.55,10.34,D
62.14956,-115.64374,315.71,1.36,1.16,2025-08-16,1730,Terra,MODIS,0,6.1NRT,294.43,16.33,D
62.25653,-117.49929,317.01,1.58,1.24,2025-08-16,1730,Terra,MODIS,67,6.1NRT,293.68,19.2,D
62.13734,-116.44175,319.76,1.45,1.19,2025-08-16,1730,Terra,MODIS,39,6.1NRT,296.49,19.03,D
51.20302,-106.39622,303.54,1.65,1.26,2025-08-16,1732,Terra,MODIS,45,6.1NRT,287.53,6.08,D
47.29536,-66.10272,327.57,4.64,1.97,2025-08-16,1734,Aqua,MODIS,81,6.1NRT,296.23,211.77,D
47.29395,-66.09383,321.23,4.64,1.97,2025-08-16,1734,Aqua,MODIS,70,6.1NRT,296.06,149.53,D
47.35223,-65.32529,312.52,4.22,1.9,2025-08-16,1734,Aqua,MODIS,55,6.1NRT,297.32,62.12,D
47.34773,-65.31473,314.76,4.22,1.9,2025-08-16,1734,Aqua,MODIS,62,6.1NRT,297.87,76.54,D
47.2788,-66.15631,333.33,4.68,1.98,2025-08-16,1734,Aqua,MODIS,85,6.1NRT,297.33,283.13,D
50.42663,-67.69283,300.42,4.22,1.9,2025-08-16,1737,Aqua,MODIS,34,6.1NRT,284.58,19.06,D
51.04162,-65.93696,300.82,3.32,1.72,2025-08-16,1737,Aqua,MODIS,15,6.1NRT,285.71,17.56,D
51.17862,-65.39375,300,3.09,1.67,2025-08-16,1737,Aqua,MODIS,7,6.1NRT,285.49,14.01,D
62.11642,-112.87164,309.99,3.25,1.7,2025-08-16,1906,Terra,MODIS,0,6.1NRT,291.22,39.68,D
61.60791,-117.40762,334.23,2.45,1.51,2025-08-16,1906,Terra,MODIS,31,6.1NRT,290.49,104.04,D
61.69568,-117.61069,311.6,2.39,1.49,2025-08-16,1906,Terra,MODIS,40,6.1NRT,294.42,26.9,D
61.66418,-117.44244,395,2.43,1.5,2025-08-16,1906,Terra,MODIS,100,6.1NRT,299.94,798.67,D
61.64991,-117.40306,335.42,2.44,1.51,2025-08-16,1906,Terra,MODIS,84,6.1NRT,293.31,116.73,D
61.66093,-117.44175,394.95,2.43,1.5,2025-08-16,1906,Terra,MODIS,94,6.1NRT,299.8,799.7,D
62.25283,-117.8365,303.58,2.22,1.44,2025-08-16,1906,Terra,MODIS,46,6.1NRT,289.94,13.53,D
62.23743,-117.45248,314.75,2.29,1.46,2025-08-16,1906,Terra,MODIS,54,6.1NRT,289.55,30.19,D
62.38688,-117.99825,310.2,2.16,1.43,2025-08-16,1906,Terra,MODIS,63,6.1NRT,278.61,26.46,D
62.39648,-118.03374,323.6,2.15,1.43,2025-08-16,1906,Terra,MODIS,82,6.1NRT,283.55,62.51,D
62.39784,-117.98459,343.61,2.16,1.43,2025-08-16,1906,Terra,MODIS,93,6.1NRT,286.48,142.62,D
62.40742,-118.0201,356.91,2.15,1.43,2025-08-16,1906,Terra,MODIS,98,6.1NRT,288.99,229.88,D
62.41696,-118.05555,326.87,2.15,1.42,2025-08-16,1906,Terra,MODIS,61,6.1NRT,284.03,64.75,D
62.42791,-118.04198,355.83,2.15,1.42,2025-08-16,1906,Terra,MODIS,82,6.1NRT,289.26,213.67,D
62.44978,-118.01481,324.73,2.15,1.42,2025-08-16,1906,Terra,MODIS,0,6.1NRT,281.86,62.05,D
62.2392,-117.24312,353.63,2.32,1.47,2025-08-16,1906,Terra,MODIS,0,6.1NRT,291.87,233.04,D
62.24975,-117.28063,383.75,2.31,1.47,2025-08-16,1906,Terra,MODIS,0,6.1NRT,292.08,564.28,D
62.10872,-116.50986,325.74,2.49,1.52,2025-08-16,1906,Terra,MODIS,0,6.1NRT,294.77,79.27,D
62.33778,-117.2699,331.95,2.29,1.47,2025-08-16,1906,Terra,MODIS,0,6.1NRT,294.43,88.94,D
62.34895,-117.25557,321.38,2.29,1.47,2025-08-16,1906,Terra,MODIS,0,6.1NRT,295.48,50.46,D
62.30423,-117.15216,312.04,2.32,1.47,2025-08-16,1906,Terra,MODIS,0,6.1NRT,293.42,24.7,D
62.34706,-117.2503,326.98,2.29,1.47,2025-08-16,1906,Terra,MODIS,0,6.1NRT,295.63,69.89,D
62.50108,-117.09758,315.62,2.29,1.46,2025-08-16,1906,Terra,MODIS,0,6.1NRT,292.93,34.58,D
62.16974,-115.72948,328.33,2.62,1.55,2025-08-16,1906,Terra,MODIS,85,6.1NRT,295.39,91.58,D
62.18142,-115.71387,327.29,2.62,1.55,2025-08-16,1906,Terra,MODIS,80,6.1NRT,294.95,86.89,D
65.71661,-123.87557,300.12,1.14,1.07,2025-08-16,1906,Terra,MODIS,0,6.1NRT,272.4,8.5,D
65.72089,-123.89793,310.46,1.14,1.06,2025-08-16,1906,Terra,MODIS,61,6.1NRT,275.68,15.71,D
66.16428,-126.30172,322.24,1.04,1.02,2025-08-16,1906,Terra,MODIS,81,6.1NRT,291.94,20.69,D
65.65812,-116.88043,315.54,1.69,1.28,2025-08-16,1906,Terra,MODIS,0,6.1NRT,292.44,24.44,D
65.54703,-116.03223,310.21,1.8,1.32,2025-08-16,1906,Terra,MODIS,0,6.1NRT,294.91,15.91,D
46.9763,-66.47665,310.7,1.98,1.37,2025-08-16,1913,Aqua,MODIS,62,6.1NRT,298.84,15.1,D
46.99366,-66.48742,394.33,1.98,1.37,2025-08-16,1913,Aqua,MODIS,100,6.1NRT,309.65,586.45,D
46.9816,-66.48516,341.69,1.98,1.37,2025-08-16,1913,Aqua,MODIS,92,6.1NRT,302.1,113.02,D
67.61184,-105.11086,301.03,1.96,1.37,2025-08-16,1919,Aqua,MODIS,21,6.1NRT,288.78,4.16,D
49.84097,-98.34072,311.11,1.06,1.03,2025-08-16,2051,Aqua,MODIS,67,6.1NRT,295.45,7.83,D
49.83203,-98.33797,331.05,1.06,1.03,2025-08-16,2051,Aqua,MODIS,86,6.1NRT,297.76,29.58,D
49.83022,-98.35223,308.73,1.06,1.03,2025-08-16,2051,Aqua,MODIS,58,6.1NRT,295.26,5.92,D
59.49048,-111.75995,362.61,1.25,1.11,2025-08-16,2055,Aqua,MODIS,100,6.1NRT,297,125.16,D
59.48638,-111.78027,322.78,1.25,1.11,2025-08-16,2055,Aqua,MODIS,82,6.1NRT,295.56,23.8,D
60.8252,-113.6048,390.08,1.31,1.13,2025-08-16,2055,Aqua,MODIS,100,6.1NRT,300.1,288.8,D
60.82059,-113.62659,387.23,1.31,1.13,2025-08-16,2055,Aqua,MODIS,100,6.1NRT,300.44,269.36,D
60.82981,-113.6349,320.07,1.31,1.13,2025-08-16,2055,Aqua,MODIS,66,6.1NRT,290.77,22.48,D
61.93116,-109.75518,309.74,1.03,1.02,2025-08-16,2055,Aqua,MODIS,49,6.1NRT,295.39,7.11,D
61.92804,-109.7734,321.64,1.03,1.02,2025-08-16,2055,Aqua,MODIS,60,6.1NRT,300.35,18.04,D
59.47721,-111.77302,332.52,1.25,1.11,2025-08-16,2055,Aqua,MODIS,88,6.1NRT,297.73,38.05,D
59.51626,-102.50501,311.62,1.07,1.03,2025-08-16,2055,Aqua,MODIS,46,6.1NRT,290.93,9.37,D
59.36896,-111.56573,317.51,1.24,1.11,2025-08-16,2055,Aqua,MODIS,78,6.1NRT,293.74,18.61,D
59.36487,-111.58587,308.74,1.25,1.11,2025-08-16,2055,Aqua,MODIS,45,6.1NRT,295.64,8.59,D
59.48542,-111.73242,315.19,1.25,1.11,2025-08-16,2055,Aqua,MODIS,45,6.1NRT,297.32,12.31,D
59.48132,-111.7527,415.77,1.25,1.11,2025-08-16,2055,Aqua,MODIS,100,6.1NRT,308.34,496.69,D
59.45745,-102.52745,302.34,1.07,1.03,2025-08-16,2055,Aqua,MODIS,30,6.1NRT,290.32,3.25,D
62.42363,-118.03704,339.51,1.58,1.24,2025-08-16,2057,Aqua,MODIS,58,6.1NRT,289.4,66.95,D
62.13522,-112.86187,375.75,1.16,1.07,2025-08-16,2057,Aqua,MODIS,87,6.1NRT,305.6,159.61,D
62.1313,-112.88206,368.78,1.16,1.07,2025-08-16,2057,Aqua,MODIS,75,6.1NRT,303.26,128.9,D
62.12735,-112.9024,338,1.16,1.07,2025-08-16,2057,Aqua,MODIS,62,6.1NRT,299.63,41.25,D
62.10028,-113.22095,327.11,1.18,1.08,2025-08-16,2057,Aqua,MODIS,0,6.1NRT,298.41,26.96,D
62.09618,-113.24159,319.65,1.19,1.08,2025-08-16,2057,Aqua,MODIS,40,6.1NRT,297.72,17.61,D
62.46642,-116.87177,307.09,1.45,1.19,2025-08-16,2057,Aqua,MODIS,64,6.1NRT,293.04,8.4,D
62.41726,-118.06401,441.33,1.58,1.24,2025-08-16,2057,Aqua,MODIS,100,6.1NRT,305.06,1171.25,D
62.41086,-118.09101,348.8,1.58,1.24,2025-08-16,2057,Aqua,MODIS,95,6.1NRT,288.12,107.66,D
62.41528,-118.03149,349.49,1.58,1.24,2025-08-16,2057,Aqua,MODIS,84,6.1NRT,292.25,103.48,D
62.40881,-118.05831,345.02,1.58,1.24,2025-08-16,2057,Aqua,MODIS,91,6.1NRT,290.9,89,D
62.60943,-117.26173,325.26,1.47,1.2,2025-08-16,2057,Aqua,MODIS,0,6.1NRT,292.41,34.55,D
62.42504,-118.04234,352.53,1.58,1.24,2025-08-16,2057,Aqua,MODIS,89,6.1NRT,288.45,116.32,D
62.41857,-118.06921,441.69,1.58,1.24,2025-08-16,2057,Aqua,MODIS,100,6.1NRT,304.36,1178.68,D
62.56548,-117.50185,339.39,1.5,1.21,2025-08-16,2057,Aqua,MODIS,0,6.1NRT,294.15,72.87,D
62.55944,-117.52762,340.65,1.5,1.21,2025-08-16,2057,Aqua,MODIS,0,6.1NRT,295.56,78.11,D
62.42834,-118.0801,337.16,1.58,1.24,2025-08-16,2057,Aqua,MODIS,83,6.1NRT,284.83,64.37,D
62.45098,-118.03725,336.26,1.57,1.24,2025-08-16,2057,Aqua,MODIS,33,6.1NRT,287.36,61.8,D
62.4381,-118.09101,323.66,1.58,1.24,2025-08-16,2057,Aqua,MODIS,41,6.1NRT,283.72,33.27,D
62.43163,-118.11797,348.87,1.58,1.24,2025-08-16,2057,Aqua,MODIS,95,6.1NRT,287.94,109.7,D
62.62624,-117.34359,322.83,1.48,1.2,2025-08-16,2057,Aqua,MODIS,0,6.1NRT,292.34,33.09,D
62.4414,-118.12891,344.46,1.58,1.24,2025-08-16,2057,Aqua,MODIS,94,6.1NRT,286.41,91.27,D
62.43493,-118.1559,328.29,1.59,1.24,2025-08-16,2057,Aqua,MODIS,56,6.1NRT,284.7,44.38,D
62.53331,-117.79371,321.02,1.54,1.22,2025-08-16,2057,Aqua,MODIS,55,6.1NRT,291.47,28.58,D
62.45118,-118.13983,333.47,1.58,1.24,2025-08-16,2057,Aqua,MODIS,76,6.1NRT,279.91,57.34,D
62.44471,-118.16687,368.38,1.59,1.24,2025-08-16,2057,Aqua,MODIS,94,6.1NRT,288.06,211.94,D
62.54914,-117.77815,350.93,1.53,1.22,2025-08-16,2057,Aqua,MODIS,82,6.1NRT,289.73,110.29,D
62.97575,-117.43665,350.3,1.45,1.19,2025-08-16,2057,Aqua,MODIS,60,6.1NRT,297.42,95.42,D
62.95827,-117.5123,367.25,1.46,1.19,2025-08-16,2057,Aqua,MODIS,65,6.1NRT,287.8,178,D
62.98515,-117.4472,337.16,1.45,1.19,2025-08-16,2057,Aqua,MODIS,40,6.1NRT,292.01,56.98,D
65.40907,-121.32656,303.76,1.51,1.21,2025-08-16,2057,Aqua,MODIS,57,6.1NRT,281.03,12.34,D
62.24504,-117.82693,323.33,1.58,1.24,2025-08-16,2057,Aqua,MODIS,82,6.1NRT,296.9,34.55,D
62.2548,-117.83778,315.36,1.58,1.24,2025-08-16,2057,Aqua,MODIS,29,6.1NRT,296.63,17.98,D
62.46089,-117.02611,309.73,1.46,1.2,2025-08-16,2057,Aqua,MODIS,65,6.1NRT,295.59,9.12,D
62.29814,-117.82247,357.48,1.57,1.23,2025-08-16,2057,Aqua,MODIS,99,6.1NRT,301.02,139.89,D
62.29181,-117.84898,337.92,1.57,1.24,2025-08-16,2057,Aqua,MODIS,68,6.1NRT,299.99,63.37,D
62.30789,-117.83322,324.18,1.57,1.23,2025-08-16,2057,Aqua,MODIS,81,6.1NRT,298.6,29.93,D
62.29861,-117.92393,314.02,1.58,1.24,2025-08-16,2057,Aqua,MODIS,0,6.1NRT,290.4,17.25,D
62.52738,-117.09793,332.42,1.46,1.2,2025-08-16,2057,Aqua,MODIS,0,6.1NRT,298.26,48.84,D
62.53748,-117.08501,327.48,1.46,1.19,2025-08-16,2057,Aqua,MODIS,0,6.1NRT,295.41,37.81,D
62.55066,-117.13068,311.42,1.46,1.2,2025-08-16,2057,Aqua,MODIS,0,6.1NRT,293.64,13.31,D
62.40075,-117.97755,333.98,1.57,1.24,2025-08-16,2057,Aqua,MODIS,83,6.1NRT,294.39,56.65,D
62.39437,-118.00439,364.41,1.58,1.24,2025-08-16,2057,Aqua,MODIS,100,6.1NRT,297.65,183.57,D
62.58656,-117.23281,304.01,1.47,1.2,2025-08-16,2057,Aqua,MODIS,0,6.1NRT,291.55,5.23,D
62.58076,-117.25815,309.1,1.47,1.2,2025-08-16,2057,Aqua,MODIS,51,6.1NRT,293.47,10.4,D
62.4105,-117.9884,320.3,1.57,1.24,2025-08-16,2057,Aqua,MODIS,51,6.1NRT,293.07,25.74,D
62.40412,-118.01528,347.55,1.58,1.24,2025-08-16,2057,Aqua,MODIS,95,6.1NRT,294.14,103.42,D
