latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
58.859,-100.33481,309.78,0.69,0.74,2025-08-10,0726,N,VIIRS,n,2,267.64,1.58,N,0
58.85364,-100.29547,295.14,0.69,0.74,2025-08-10,0726,N,VIIRS,n,2,273.41,1.4,N,0
58.85414,-100.28352,301,0.68,0.74,2025-08-10,0726,N,VIIRS,n,2,278.78,1.4,N,0
58.84619,-100.30577,295.13,0.69,0.74,2025-08-10,0726,N,VIIRS,n,2,268.33,4.94,N,0
58.86844,-100.35165,300.61,0.69,0.74,2025-08-10,0726,N,VIIRS,n,2,254.06,2.1,N,0
58.86893,-100.33887,303.11,0.69,0.74,2025-08-10,0726,N,VIIRS,n,2,260.48,2.1,N,0
58.78316,-102.0677,301.13,0.79,0.78,2025-08-10,0726,N,VIIRS,n,2,284.06,2.43,N,0
58.86197,-100.33759,311.4,0.69,0.74,2025-08-10,0726,N,VIIRS,n,2,269.34,2.67,N,0
58.86243,-100.32553,295.77,0.69,0.74,2025-08-10,0726,N,VIIRS,n,2,263.45,1.47,N,0
58.85503,-100.33564,305.03,0.69,0.74,2025-08-10,0726,N,VIIRS,n,2,266.26,2.67,N,0
58.85694,-100.28616,299.19,0.68,0.74,2025-08-10,0726,N,VIIRS,n,2,276.94,1.13,N,0
58.84954,-100.29623,296.48,0.69,0.74,2025-08-10,0726,N,VIIRS,n,2,274.12,2.56,N,0
58.68613,-102.07957,300.36,0.79,0.78,2025-08-10,0726,N,VIIRS,n,2,283.44,1.64,N,0
58.66893,-101.71887,308.95,0.77,0.77,2025-08-10,0726,N,VIIRS,n,2,284.68,4.83,N,0
58.6624,-101.70371,325.47,0.77,0.77,2025-08-10,0726,N,VIIRS,n,2,284.51,5.73,N,0
58.66165,-101.71763,316.8,0.77,0.77,2025-08-10,0726,N,VIIRS,n,2,284.77,4.83,N,0
58.68727,-102.08464,302.04,0.79,0.78,2025-08-10,0726,N,VIIRS,n,2,283.89,1.66,N,0
58.67994,-102.08292,295.08,0.79,0.78,2025-08-10,0726,N,VIIRS,n,2,283.02,0.75,N,0
58.66891,-101.72353,311.34,0.77,0.77,2025-08-10,0726,N,VIIRS,n,2,284.57,4.24,N,0
58.66236,-101.70824,329.69,0.77,0.77,2025-08-10,0726,N,VIIRS,n,2,284.96,7.61,N,0
58.66164,-101.7223,309.81,0.77,0.77,2025-08-10,0726,N,VIIRS,n,2,284.28,4.24,N,0
58.65508,-101.70719,308,0.77,0.77,2025-08-10,0726,N,VIIRS,n,2,284.18,2.9,N,0
58.43032,-102.09431,308.39,0.79,0.78,2025-08-10,0726,N,VIIRS,n,2,283.5,3.28,N,0
57.88094,-98.55769,300.79,0.6,0.7,2025-08-10,0726,N,VIIRS,n,2,279.76,2.62,N,0
57.87404,-98.56801,300.91,0.6,0.7,2025-08-10,0726,N,VIIRS,n,2,280.76,1.81,N,0
57.87432,-98.55735,305.13,0.6,0.7,2025-08-10,0726,N,VIIRS,n,2,281.12,1.81,N,0
57.88478,-98.55045,295.62,0.6,0.7,2025-08-10,0726,N,VIIRS,n,2,278.56,1.24,N,0
57.87792,-98.56062,304.66,0.6,0.7,2025-08-10,0726,N,VIIRS,n,2,281.14,2.46,N,0
57.8713,-98.56025,297.08,0.6,0.7,2025-08-10,0726,N,VIIRS,n,2,280.83,2.46,N,0
57.86263,-98.64441,298.19,0.6,0.71,2025-08-10,0726,N,VIIRS,n,2,279.49,1.79,N,0
57.81833,-98.81067,295.9,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,281.07,2.09,N,0
57.81861,-98.79992,298.71,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,279.59,1.99,N,0
57.8209,-98.71473,300.06,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,277.88,2.68,N,0
57.81166,-98.81014,297.48,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,280.36,2.09,N,0
57.81195,-98.79924,304.36,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,281.24,1.99,N,0
57.81224,-98.78847,304.88,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,281.63,1.99,N,0
57.81254,-98.77779,300.34,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,281.13,3.18,N,0
57.81312,-98.75652,299.92,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,279.86,1.95,N,0
57.8134,-98.74596,297.48,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,279.3,1.95,N,0
57.81453,-98.70368,311.78,0.6,0.71,2025-08-10,0726,N,VIIRS,n,2,280.63,2.68,N,0
57.80588,-98.77716,322.13,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,284.25,3.21,N,0
57.80617,-98.76647,320.76,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,284.25,3.21,N,0
57.80675,-98.74529,328.87,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,285.27,5.09,N,0
57.8076,-98.71372,320.76,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,283.33,3.53,N,0
57.80789,-98.70316,332.55,0.6,0.71,2025-08-10,0726,N,VIIRS,n,2,286.61,3.53,N,0
57.80499,-98.80948,299.76,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,280.38,3.12,N,0
57.80528,-98.79855,313.45,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,282.17,3.99,N,0
57.80558,-98.78783,304.65,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,280.96,3.99,N,0
57.80646,-98.75587,311.76,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,281.71,5.09,N,0
57.80703,-98.7349,312.79,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,281.41,3.42,N,0
57.80731,-98.72439,303.42,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,279.55,3.42,N,0
57.80009,-98.74477,332.68,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,283.18,5.09,N,0
57.79921,-98.77666,295.2,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,279.84,3.21,N,0
57.79951,-98.76599,297.42,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,279.97,3.21,N,0
57.79979,-98.75536,300.68,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,279.84,5.09,N,0
57.80037,-98.73439,315.42,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,280.66,3.42,N,0
57.80065,-98.72393,301.6,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,279.48,3.42,N,0
57.80095,-98.71331,299.33,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,279.34,3.53,N,0
57.80123,-98.7028,297.63,0.6,0.71,2025-08-10,0726,N,VIIRS,n,2,278.86,3.53,N,0
57.78764,-98.7124,301.72,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,278.82,2.74,N,0
57.78793,-98.70186,307.79,0.6,0.71,2025-08-10,0726,N,VIIRS,n,2,281.22,2.74,N,0
57.78822,-98.69106,298.34,0.6,0.71,2025-08-10,0726,N,VIIRS,n,2,279.86,3.35,N,0
57.80905,-98.80496,314.74,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,282.75,4.57,N,0
57.80931,-98.79411,312.82,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,282.81,4.57,N,0
57.80956,-98.78342,313.38,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,282.93,3.37,N,0
57.80981,-98.77268,309.46,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,282.45,3.37,N,0
57.81031,-98.7515,310.78,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,281.45,5.53,N,0
57.81056,-98.741,309.27,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,281.5,3.75,N,0
57.81079,-98.73057,295.28,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,279.58,3.75,N,0
57.81153,-98.69894,310.98,0.6,0.71,2025-08-10,0726,N,VIIRS,n,2,280.9,3.52,N,0
57.80366,-98.75082,329.61,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,284.29,5.53,N,0
57.80391,-98.74033,326.92,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,283.36,3.75,N,0
57.80464,-98.70873,326.05,0.6,0.71,2025-08-10,0726,N,VIIRS,n,2,283.74,7.8,N,0
57.8029,-98.78277,303.49,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,280.18,3.37,N,0
57.80315,-98.77209,319.76,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,283.41,3.37,N,0
57.80341,-98.76141,315.03,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,282.42,5.53,N,0
57.80415,-98.72994,315.93,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,281.35,3.75,N,0
57.8044,-98.7194,309.75,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,280.47,7.8,N,0
57.80489,-98.69838,311.52,0.6,0.71,2025-08-10,0726,N,VIIRS,n,2,280.97,3.52,N,0
57.797,-98.75031,304.39,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,278.9,3.19,N,0
57.79725,-98.73985,315.66,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,279.21,5.02,N,0
57.7911,-98.71844,303.54,0.61,0.71,2025-08-10,0726,N,VIIRS,n,2,279.98,4.58,N,0
57.7916,-98.69732,298.82,0.6,0.71,2025-08-10,0726,N,VIIRS,n,2,280.04,1.92,N,0
57.79185,-98.68639,296.83,0.6,0.71,2025-08-10,0726,N,VIIRS,n,2,280.5,1.92,N,0
57.78496,-98.69675,307.59,0.6,0.71,2025-08-10,0726,N,VIIRS,n,2,279.72,2.47,N,0
57.43685,-100.20466,301.07,0.69,0.74,2025-08-10,0726,N,VIIRS,n,2,279.98,3.24,N,0
57.43732,-100.19255,307.84,0.69,0.74,2025-08-10,0726,N,VIIRS,n,2,281.47,4.72,N,0
57.43974,-100.20725,296.03,0.69,0.74,2025-08-10,0726,N,VIIRS,n,2,279.43,1.79,N,0
57.44017,-100.19505,296.28,0.69,0.74,2025-08-10,0726,N,VIIRS,n,2,279.65,2.04,N,0
57.43319,-100.19447,308.12,0.69,0.74,2025-08-10,0726,N,VIIRS,n,2,281.78,2.25,N,0
57.43361,-100.18249,301.93,0.68,0.74,2025-08-10,0726,N,VIIRS,n,2,281.5,2.25,N,0
57.41969,-99.33517,301.91,0.64,0.72,2025-08-10,0726,N,VIIRS,n,2,283.4,2.15,N,0
57.06116,-101.74807,300.96,0.78,0.78,2025-08-10,0727,N,VIIRS,n,2,281.88,9.74,N,0
57.05384,-101.74699,329.51,0.78,0.78,2025-08-10,0727,N,VIIRS,n,2,282.71,9.74,N,0
57.05318,-101.76003,314.15,0.78,0.78,2025-08-10,0727,N,VIIRS,n,2,280.72,9.5,N,0
57.05523,-101.71984,308.77,0.78,0.78,2025-08-10,0727,N,VIIRS,n,2,281.16,4.12,N,0
57.04791,-101.7187,295.12,0.78,0.78,2025-08-10,0727,N,VIIRS,n,2,279.99,3.38,N,0
57.04059,-101.71769,328.64,0.78,0.78,2025-08-10,0727,N,VIIRS,n,2,280.83,3.38,N,0
57.17265,-97.7961,305.5,0.56,0.69,2025-08-10,0727,N,VIIRS,n,2,278.1,1.82,N,0
57.06235,-101.73959,295.26,0.78,0.78,2025-08-10,0727,N,VIIRS,n,2,282.49,10.58,N,0
57.05441,-101.75153,343.24,0.78,0.78,2025-08-10,0727,N,VIIRS,n,2,282.94,10.58,N,0
57.05569,-101.7246,303.24,0.78,0.78,2025-08-10,0727,N,VIIRS,n,2,281.42,5.76,N,0
57.1792,-97.80175,296.52,0.56,0.69,2025-08-10,0727,N,VIIRS,n,2,276.94,1.37,N,0
57.04902,-101.70995,300.54,0.78,0.78,2025-08-10,0727,N,VIIRS,n,2,279.13,2.51,N,0
57.17275,-97.80148,305.09,0.56,0.69,2025-08-10,0727,N,VIIRS,n,2,278.84,3.11,N,0
57.04108,-101.72213,312.39,0.78,0.78,2025-08-10,0727,N,VIIRS,n,2,281.08,2.51,N,0
57.0417,-101.70906,308.41,0.78,0.78,2025-08-10,0727,N,VIIRS,n,2,278.66,2.51,N,0
57.01976,-101.70589,367,0.78,0.78,2025-08-10,0727,N,VIIRS,h,2,282.3,11.08,N,3
57.01246,-101.70443,304.57,0.78,0.78,2025-08-10,0727,N,VIIRS,n,2,276.8,11.08,N,0
57.01314,-101.69044,299.05,0.78,0.78,2025-08-10,0727,N,VIIRS,n,2,276.05,6.76,N,0
56.92565,-101.81599,303.6,0.79,0.78,2025-08-10,0727,N,VIIRS,n,2,278.15,1.98,N,0
56.96046,-101.73994,299.09,0.78,0.78,2025-08-10,0727,N,VIIRS,n,2,276.56,2.28,N,0
56.9078,-101.91135,300.23,0.79,0.78,2025-08-10,0727,N,VIIRS,n,2,279.68,2.01,N,0
56.62763,-101.18104,296.18,0.75,0.77,2025-08-10,0727,N,VIIRS,n,2,279.83,2.56,N,0
56.62819,-101.16828,318.07,0.75,0.77,2025-08-10,0727,N,VIIRS,n,2,282.56,2.56,N,0
56.4922,-100.43501,320.27,0.7,0.75,2025-08-10,0727,N,VIIRS,n,2,270.41,20.93,N,3
56.49268,-100.42307,325.81,0.7,0.75,2025-08-10,0727,N,VIIRS,n,2,269.07,9.61,N,3
56.49317,-100.41058,321.2,0.7,0.75,2025-08-10,0727,N,VIIRS,n,2,259.66,9.61,N,0
56.49364,-100.39869,338.27,0.7,0.75,2025-08-10,0727,N,VIIRS,n,2,249.82,7.61,N,0
56.4941,-100.38673,304.25,0.7,0.75,2025-08-10,0727,N,VIIRS,n,2,244.56,7.61,N,0
56.48612,-100.4101,321.6,0.7,0.75,2025-08-10,0727,N,VIIRS,n,2,267.76,9.61,N,0
56.49624,-100.41604,313.8,0.7,0.75,2025-08-10,0727,N,VIIRS,n,2,264.96,14.21,N,0
56.48875,-100.42777,327.18,0.7,0.75,2025-08-10,0727,N,VIIRS,n,2,271.65,5.67,N,3
56.4892,-100.41535,322.34,0.7,0.75,2025-08-10,0727,N,VIIRS,n,2,268.62,5.67,N,3
56.48963,-100.4035,339.69,0.7,0.75,2025-08-10,0727,N,VIIRS,n,2,260.22,12.9,N,0
56.48172,-100.42703,304.62,0.7,0.75,2025-08-10,0727,N,VIIRS,n,2,268.33,5.67,N,3
56.48216,-100.41482,301.74,0.7,0.75,2025-08-10,0727,N,VIIRS,n,2,266.96,5.67,N,3
56.41891,-100.21809,296.01,0.69,0.74,2025-08-10,0727,N,VIIRS,n,2,266.42,4.1,N,3
56.41935,-100.20595,301.61,0.69,0.74,2025-08-10,0727,N,VIIRS,n,2,267.76,2.35,N,0
56.42192,-100.2208,295.29,0.69,0.74,2025-08-10,0727,N,VIIRS,n,2,266.21,2.38,N,3
56.42232,-100.20866,305.95,0.69,0.74,2025-08-10,0727,N,VIIRS,n,2,269.93,2.63,N,0
56.30059,-101.79474,296.54,0.79,0.78,2025-08-10,0727,N,VIIRS,n,2,277.41,3.56,N,0
55.92282,-99.53708,296.19,0.65,0.73,2025-08-10,0727,N,VIIRS,n,2,280.42,1.75,N,0
55.92288,-99.53701,295.44,0.65,0.73,2025-08-10,0727,N,VIIRS,n,2,280.39,1.37,N,0
48.18667,-64.91827,296.41,0.42,0.61,2025-08-10,0728,N,VIIRS,n,2,273.92,0.7,N,2
47.17141,-65.43388,295.4,0.43,0.62,2025-08-10,0728,N,VIIRS,n,2,265.89,1.04,N,0
47.16972,-65.42854,295.61,0.43,0.62,2025-08-10,0728,N,VIIRS,n,2,265.03,1.82,N,0
47.16858,-65.43303,302.01,0.43,0.62,2025-08-10,0728,N,VIIRS,n,2,265.99,1.47,N,0
47.15802,-65.43989,296.29,0.43,0.62,2025-08-10,0728,N,VIIRS,n,2,264.3,0.95,N,0
45.88929,-67.58886,304.09,0.38,0.59,2025-08-10,0729,N,VIIRS,n,2,269.3,2.14,N,0
45.88793,-67.58424,314.2,0.38,0.59,2025-08-10,0729,N,VIIRS,n,2,269.69,2.14,N,0
45.88422,-67.59184,327.62,0.38,0.59,2025-08-10,0729,N,VIIRS,n,2,270.59,2.14,N,0
45.88284,-67.58717,330.48,0.38,0.59,2025-08-10,0729,N,VIIRS,n,2,270.07,2.14,N,0
45.88166,-67.58878,309.05,0.38,0.59,2025-08-10,0729,N,VIIRS,n,2,270.07,1.3,N,0
45.28069,-66.01328,305.05,0.46,0.64,2025-08-10,0729,N,VIIRS,n,2,286.77,1.7,N,2
45.281,-66.01004,297.42,0.46,0.64,2025-08-10,0729,N,VIIRS,n,2,286.3,1.49,N,0
48.255,-79.02029,304.17,0.39,0.36,2025-08-10,0729,N,VIIRS,n,2,290.18,0.77,N,2
48.25172,-79.02155,310.36,0.39,0.36,2025-08-10,0729,N,VIIRS,n,2,290.07,0.77,N,2
49.11967,-96.82703,309.41,0.49,0.65,2025-08-10,0729,N,VIIRS,n,2,282.37,0.06,N,0
45.11411,-73.00969,299.91,0.46,0.47,2025-08-10,0729,N,VIIRS,n,2,288.89,1.54,N,2
46.49183,-81.03555,313.67,0.38,0.36,2025-08-10,0729,N,VIIRS,n,2,287.03,5.11,N,2
46.48856,-81.03664,338.16,0.38,0.36,2025-08-10,0729,N,VIIRS,n,2,288.27,5.11,N,3
44.68494,-78.62482,306.53,0.43,0.38,2025-08-10,0730,N,VIIRS,n,2,285.41,1.18,N,0
44.68451,-78.62617,306.56,0.43,0.38,2025-08-10,0730,N,VIIRS,n,2,284.12,1.48,N,0
44.68352,-78.62088,300.38,0.43,0.38,2025-08-10,0730,N,VIIRS,n,2,283.25,0.66,N,0
44.6811,-78.62744,300.28,0.43,0.38,2025-08-10,0730,N,VIIRS,n,2,281.76,0.77,N,0
44.05527,-77.11813,303.11,0.49,0.4,2025-08-10,0730,N,VIIRS,n,2,289.31,0.9,N,2
43.85657,-78.91106,296.75,0.43,0.38,2025-08-10,0730,N,VIIRS,n,2,279.01,0.6,N,2
44.02857,-80.07412,300.36,0.4,0.37,2025-08-10,0730,N,VIIRS,n,2,288.34,0.34,N,0
42.99922,-79.35149,299.16,0.43,0.38,2025-08-10,0730,N,VIIRS,n,2,287.63,0.49,N,0
43.06921,-80.859,311.23,0.4,0.37,2025-08-10,0730,N,VIIRS,n,2,280.82,1.48,N,2
42.80913,-80.09148,304.36,0.41,0.37,2025-08-10,0730,N,VIIRS,n,2,289.82,1.12,N,2
42.80667,-80.09756,325.37,0.41,0.37,2025-08-10,0730,N,VIIRS,n,2,292.41,3.6,N,2
42.8042,-80.10361,306.83,0.41,0.37,2025-08-10,0730,N,VIIRS,n,2,290.31,0.85,N,2
42.80331,-80.09867,305.07,0.41,0.37,2025-08-10,0730,N,VIIRS,n,2,290.33,0.85,N,2
42.80085,-80.10473,305.31,0.41,0.37,2025-08-10,0730,N,VIIRS,n,2,289.78,0.85,N,2
42.79995,-80.09978,304.05,0.41,0.37,2025-08-10,0730,N,VIIRS,n,2,290.82,0.85,N,2
42.87516,-81.22712,299.56,0.39,0.36,2025-08-10,0730,N,VIIRS,n,2,285.6,0.47,N,0
42.96613,-81.87165,315.32,0.39,0.36,2025-08-10,0730,N,VIIRS,n,2,291.17,0.81,N,2
42.8172,-81.32702,307.45,0.39,0.36,2025-08-10,0730,N,VIIRS,n,2,289.53,0.98,N,2
42.94536,-82.41792,305.39,0.38,0.36,2025-08-10,0730,N,VIIRS,n,2,291.6,1.08,N,2
42.3132,-82.04965,302.43,0.39,0.36,2025-08-10,0730,N,VIIRS,n,2,287.71,0.67,N,2
62.53624,-117.08284,295.69,0.36,0.57,2025-08-10,0907,N,VIIRS,n,2,279.41,0.54,N,0
61.15792,-109.16187,301.54,0.39,0.44,2025-08-10,0907,N,VIIRS,n,2,262.45,2.49,N,0
61.16096,-109.25212,296.63,0.39,0.44,2025-08-10,0907,N,VIIRS,n,2,263.27,1.47,N,0
61.15752,-109.26088,320.4,0.39,0.44,2025-08-10,0907,N,VIIRS,n,2,272.75,1.47,N,0
61.15694,-109.25353,311.62,0.39,0.44,2025-08-10,0907,N,VIIRS,n,2,265.89,1.47,N,0
61.15462,-109.22425,296.71,0.39,0.44,2025-08-10,0907,N,VIIRS,n,2,263.73,1.46,N,0
59.52945,-102.51086,301.07,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,279.19,1.39,N,0
59.52849,-102.50398,300.25,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,280.45,1.39,N,0
59.5252,-102.50575,328.1,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,285.77,1.39,N,0
59.52616,-102.51263,304.37,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,279.44,1.39,N,0
59.52192,-102.50753,298.2,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,282.14,1.47,N,0
59.52096,-102.50066,302.25,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,284.02,1.6,N,0
59.50743,-102.50685,298.41,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,283.59,1.05,N,0
59.50415,-102.50861,300.05,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,283.81,1.18,N,0
59.47923,-102.50726,302.18,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,284.62,1.19,N,0
59.47882,-102.52959,297.98,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,283.75,0.8,N,0
59.47595,-102.509,295.68,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,282.98,0.69,N,0
59.4717,-102.5039,295.45,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,282.98,0.3,N,0
59.46841,-102.50566,297.36,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,282.88,0.59,N,0
59.46513,-102.50743,296.05,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,282.83,0.59,N,0
59.45856,-102.51099,308.76,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,284.07,1.25,N,0
59.45624,-102.51961,301.96,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,284.76,1.16,N,0
59.45528,-102.51276,296.11,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,282.32,0.79,N,0
59.45295,-102.52139,311.34,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,285.62,1.16,N,0
60.56117,-118.89391,297.14,0.4,0.6,2025-08-10,0907,N,VIIRS,n,2,282.2,1.4,N,0
60.5611,-118.88635,298.14,0.4,0.6,2025-08-10,0907,N,VIIRS,n,2,282.03,0.6,N,0
58.95924,-99.85732,299.77,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,269.77,0.78,N,0
60.55576,-118.9168,298.16,0.4,0.6,2025-08-10,0907,N,VIIRS,n,2,282.32,1.37,N,0
60.55555,-118.89416,299.17,0.4,0.6,2025-08-10,0907,N,VIIRS,n,2,281.71,1.85,N,0
58.95604,-99.85928,311.29,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,273.45,1.48,N,0
58.95498,-99.85281,314.09,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,271.68,1.48,N,0
58.95391,-99.84635,300.37,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,268.78,1.2,N,0
58.94754,-99.80753,301.94,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,267.19,0.69,N,0
60.55021,-118.92458,311.93,0.4,0.6,2025-08-10,0907,N,VIIRS,n,2,281.57,3.13,N,0
60.55014,-118.91702,295.42,0.4,0.6,2025-08-10,0907,N,VIIRS,n,2,281.44,1.37,N,0
58.95496,-99.87419,311.38,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,278.93,1.5,N,0
58.95177,-99.85478,311.24,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,272.23,1.48,N,0
58.95071,-99.84832,310.11,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,269.12,1.2,N,0
58.94434,-99.80951,304.5,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,267.63,0.69,N,0
58.94328,-99.80303,299.78,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,269.56,0.69,N,0
58.95282,-99.88261,310.11,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,281.56,1.36,N,3
58.95176,-99.87615,310.92,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,279.65,0.81,N,0
58.9507,-99.86968,299.41,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,276.52,0.81,N,0
58.94963,-99.86321,306.9,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,276.15,1.5,N,0
58.94858,-99.85675,304.47,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,273.85,1.5,N,0
58.94752,-99.85029,303.74,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,269.43,0.94,N,0
58.94114,-99.81147,309.57,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,268.01,1.26,N,0
58.94007,-99.805,315.75,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,269.58,1.26,N,0
58.94644,-99.86518,320.07,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,280.22,1.5,N,0
58.94962,-99.88458,306.95,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,281.12,1.36,N,0
58.94855,-99.87811,307.01,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,278.78,0.81,N,0
58.9475,-99.87165,296.08,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,277.68,0.81,N,0
58.94538,-99.85872,318.4,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,278.19,1.5,N,0
58.94432,-99.85226,308.86,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,274.12,0.94,N,0
58.94326,-99.84579,297.02,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,267.03,0.94,N,0
58.93794,-99.81344,298.7,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,266.59,1.26,N,0
58.93687,-99.80698,316.41,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,270.65,1.26,N,0
58.94642,-99.88654,297.68,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,281.98,1.55,N,0
58.94536,-99.88007,305.63,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,279.96,1.38,N,0
58.9443,-99.87361,309.3,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,280.38,1.38,N,0
58.94324,-99.86715,310.96,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,279.43,1.65,N,0
58.94218,-99.86069,318.87,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,278.64,1.65,N,0
58.94112,-99.85422,304.01,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,274.69,1.27,N,0
58.93474,-99.81541,302.97,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,267.79,1.05,N,0
58.93367,-99.80894,314.7,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,269.49,1.05,N,0
58.94216,-99.88203,319.34,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,282.71,1.38,N,0
58.9411,-99.87556,312.53,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,281.25,1.38,N,0
58.94004,-99.86911,313.07,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,280.91,1.65,N,0
58.93898,-99.86264,315.03,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,278.92,1.65,N,0
58.93792,-99.85619,307.08,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,275.49,1.27,N,0
58.93154,-99.81738,298.88,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,267.05,1.05,N,0
58.93048,-99.81091,308.54,0.38,0.36,2025-08-10,0907,N,VIIRS,n,2,269.11,1.05,N,0
